date,key_rate,us_rate,inflation,region,avg_rate,weight_avg_rate,price,index,income
2023-11-01,15.0,93.24,6.69,Ненецкий АО,8.84,8.84,95040.77,107.29,51156.0
2023-11-01,15.0,93.24,6.69,Красноярский край,8.77,8.77,95040.77,107.29,51156.0
2023-11-01,15.0,93.24,6.69,Курганская область,8.67,8.67,95040.77,107.29,51156.0
2023-11-01,15.0,93.24,6.69,Курская область,8.15,8.15,95040.77,107.29,51156.0
2023-11-01,15.0,93.24,6.69,Краснодарский край,7.36,7.36,95040.77,107.29,51156.0
2023-11-01,15.0,93.24,6.69,Липецкая область,8.61,8.61,95040.77,107.29,51156.0
2023-11-01,15.0,93.24,6.69,Магаданская область,7.03,7.03,95040.77,107.29,51156.0
2023-11-01,15.0,93.24,6.69,Москва,8.26,8.26,95040.77,107.29,51156.0
2023-11-01,15.0,93.24,6.69,Московская область,8.31,8.31,95040.77,107.29,51156.0
2023-11-01,15.0,93.24,6.69,Ленинградская область,7.71,7.71,95040.77,107.29,51156.0
2023-11-02,15.0,93.28,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-03,15.0,93.17,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-04,15.0,93.04,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-06,15.0,93.04,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-07,15.0,93.04,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-08,15.0,92.42,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-09,15.0,92.2,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-10,15.0,91.93,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-11,15.0,92.05,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-13,15.0,92.05,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-14,15.0,92.12,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-15,15.0,91.26,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-16,15.0,89.46,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-17,15.0,88.95,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-18,15.0,89.12,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-20,15.0,89.12,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-21,15.0,88.5,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-22,15.0,87.87,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-23,15.0,88.16,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-24,15.0,88.12,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-25,15.0,88.81,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-27,15.0,88.81,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-28,15.0,88.7,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-29,15.0,88.61,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-11-30,15.0,88.88,7.48,Россия,8.15,8.15,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Сахалинская область,6.82,6.82,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Саратовская область,9.19,9.19,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Санкт-Петербург,7.67,7.67,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Самарская область,8.91,8.91,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,СФО,8.59,8.59,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,СКФО,9.04,9.04,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,СЗФО,7.95,7.95,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Рязанская область,8.03,8.03,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Ростовская область,8.06,8.06,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Россия,8.17,8.17,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Коми,8.88,8.88,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Северная Осетия,8.74,8.74,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Саха (Якутия),5.96,5.96,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Мордовия,8.04,8.04,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Марий Эл,8.43,8.43,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Крым,7.62,7.62,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Свердловская область,8.18,8.18,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Карелия,8.51,8.51,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Калмыкия,8.49,8.49,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Ингушетия,10.07,10.07,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Дагестан,9.35,9.35,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Тыва,7.79,7.79,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Севастополь,7.91,7.91,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Тульская область,8.34,8.34,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Ставропольский край,8.32,8.32,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Ярославская область,8.12,8.12,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,ЯНАО,8.94,8.94,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,ЮФО,7.73,7.73,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Чукотский АО,8.16,8.16,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Чувашская Республика,7.98,7.98,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Чеченская Республика,11.51,11.51,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Челябинская область,8.78,8.78,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,ЦФО,8.3,8.3,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Хабаровский край,7.34,7.34,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,ХМАО,8.47,8.47,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Смоленская область,8.57,8.57,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Ульяновская область,8.35,8.35,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,УФО,8.36,8.36,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Тюменская область,7.77,7.77,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Тюменская область,7.77,8.28,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Тюменская область,8.28,7.77,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Тюменская область,8.28,8.28,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Бурятия,6.81,6.81,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Томская область,8.29,8.29,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Тверская область,8.38,8.38,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Татарстан,7.99,7.99,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Тамбовская область,8.75,8.75,95040.77,107.29,51156.0
2023-12-01,15.0,88.58,7.42,Удмуртская Республика,7.63,7.63,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Башкортостан,8.32,8.32,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Хакасия,8.07,8.07,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Адыгея,7.4,7.4,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Камчатский край,8.56,8.56,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Калужская область,8.55,8.55,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Калининградская область,7.99,7.99,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Кабардино-Балкарская Республика,9.28,9.28,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Иркутская область,8.84,8.84,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Ивановская область,8.79,8.79,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Забайкальский край,7.05,7.05,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Еврейская АО,7.35,7.35,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,ДФО,6.75,6.75,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Воронежская область,8.15,8.15,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Кемеровская область,9.06,9.06,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Вологодская область,8.52,8.52,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Владимирская область,8.82,8.82,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Брянская область,8.41,8.41,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Белгородская область,8.29,8.29,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Астраханская область,8.16,8.16,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Архангельская область,8.33,8.33,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Архангельская область,8.33,8.34,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Архангельская область,8.34,8.33,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Архангельская область,8.34,8.34,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Амурская область,6.27,6.27,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Алтайский край,8.71,8.71,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Волгоградская область,8.41,8.41,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Кировская область,8.42,8.42,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Карачаево-Черкесская Республика,9.68,9.68,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Краснодарский край,7.33,7.33,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Псковская область,8.05,8.05,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Приморский край,6.58,6.58,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Пермский край,8.37,8.37,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Пензенская область,7.82,7.82,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,ПФО,8.33,8.33,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Орловская область,8.42,8.42,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Оренбургская область,8.9,8.9,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Омская область,9.0,9.0,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Новосибирская область,8.12,8.12,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Костромская область,8.46,8.46,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Нижегородская область,8.45,8.45,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Новгородская область,8.23,8.23,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Республика Алтай,8.85,8.85,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Красноярский край,8.74,8.74,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Ненецкий АО,8.64,8.64,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Курская область,8.13,8.13,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Ленинградская область,7.71,7.71,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Курганская область,8.66,8.66,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Магаданская область,7.05,7.05,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Москва,8.24,8.24,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Московская область,8.29,8.29,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Мурманская область,8.93,8.93,95040.77,107.29,51156.0
2023-12-01,15.0,88.88,7.48,Липецкая область,8.57,8.57,95040.77,107.29,51156.0
2023-12-02,15.0,89.76,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-04,15.0,89.76,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-05,15.0,90.67,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-06,15.0,91.58,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-07,15.0,92.78,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-08,15.0,92.57,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-09,15.0,91.64,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-11,15.0,91.64,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-12,15.0,90.98,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-13,15.0,90.22,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-14,15.0,89.89,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-15,15.0,89.67,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-16,15.0,89.7,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-18,16.0,89.7,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-19,16.0,90.42,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-20,16.0,90.09,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-21,16.0,90.41,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-22,16.0,91.71,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-23,16.0,91.94,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-25,16.0,91.94,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-26,16.0,91.97,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-27,16.0,91.71,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-28,16.0,91.71,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-29,16.0,90.3,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2023-12-30,16.0,89.69,7.42,Россия,8.12,8.12,95040.77,107.29,51156.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,8.33,125040.61,115.17,76729.0
2024-01-01,16.0,89.69,7.44,Саратовская область,9.48,9.48,85630.53,115.5,31510.0
2024-01-01,16.0,89.69,7.44,Сахалинская область,6.88,6.88,151612.77,105.57,83430.0
2024-01-01,16.0,89.69,7.44,Свердловская область,8.58,8.58,135081.33,118.11,53980.0
2024-01-01,16.0,89.69,7.44,Севастополь,7.65,7.65,154563.14,112.56,35346.0
2024-01-01,16.0,89.69,7.44,Смоленская область,8.74,8.74,83411.98,119.32,43982.0
2024-01-01,16.0,89.69,7.44,Ставропольский край,8.61,8.61,93939.37,108.38,31640.0
2024-01-01,16.0,89.69,7.44,Тамбовская область,9.77,9.77,77633.74,104.6,38183.0
2024-01-01,16.0,89.69,7.44,Татарстан,7.91,7.91,162871.42,115.35,51993.0
2024-01-01,16.0,89.69,7.44,Тверская область,8.82,8.82,95412.8,106.85,39382.0
2024-01-01,16.0,89.69,7.44,Томская область,8.6,8.6,122993.36,117.48,43751.0
2024-01-01,16.0,89.69,7.44,Тульская область,8.64,8.64,107595.47,102.36,45020.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,8.33,125849.52,115.17,76729.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,8.33,125849.52,115.17,47659.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,8.33,125849.52,117.31,76729.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,8.33,125849.52,117.31,47659.0
2024-01-01,16.0,89.69,7.44,Санкт-Петербург,7.95,7.95,259191.41,107.91,77654.0
2024-01-01,16.0,89.69,7.44,Самарская область,9.34,9.34,118584.96,117.65,44885.0
2024-01-01,16.0,89.69,7.42,Республика Северная Осетия,8.97,8.97,68752.23,120.81,35011.0
2024-01-01,16.0,89.69,7.44,СКФО,10.04,10.04,83121.69,110.77,31602.0
2024-01-01,16.0,89.69,7.42,Республика Ингушетия,14.31,14.31,54594.93,119.02,20095.0
2024-01-01,16.0,89.69,7.42,Республика Дагестан,10.51,10.51,81976.79,117.58,31895.0
2024-01-01,16.0,89.69,7.42,Республика Калмыкия,8.81,8.81,66490.45,106.23,30066.0
2024-01-01,16.0,89.69,7.42,Республика Карелия,8.18,8.18,132221.2,115.28,53930.0
2024-01-01,16.0,89.69,7.42,Республика Коми,9.47,9.47,108212.73,132.0,50224.0
2024-01-01,16.0,89.69,7.42,Республика Крым,7.28,7.28,145116.09,121.45,30319.0
2024-01-01,16.0,89.69,7.42,Республика Марий Эл,8.74,8.74,88783.92,132.72,32786.0
2024-01-01,16.0,89.69,7.44,СФО,8.72,8.72,122696.75,116.95,43957.0
2024-01-01,16.0,89.69,7.42,Республика Мордовия,9.53,9.53,87672.52,122.87,33064.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,8.33,125040.61,115.17,47659.0
2024-01-01,16.0,89.69,7.42,Республика Тыва,7.4,7.4,127234.97,108.59,26189.0
2024-01-01,16.0,89.69,7.42,Республика Хакасия,8.97,8.97,105321.8,117.56,36217.0
2024-01-01,16.0,89.69,7.44,Россия,8.4,8.4,167580.49,113.75,52399.0
2024-01-01,16.0,89.69,7.44,Ростовская область,8.39,8.39,119750.31,116.11,41590.0
2024-01-01,16.0,89.69,7.44,Рязанская область,8.07,8.07,105286.99,114.58,36041.0
2024-01-01,16.0,89.69,7.44,СЗФО,8.03,8.03,228537.21,107.91,61139.0
2024-01-01,16.0,89.69,7.42,Республика Саха (Якутия),5.29,5.29,148102.23,106.92,67321.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,8.33,125040.61,117.31,76729.0
2024-01-01,16.0,89.69,7.44,ЯНАО,8.67,8.67,176960.3,110.83,152327.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,7.87,125849.52,115.17,76729.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,7.87,125040.61,115.17,47659.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,7.87,125040.61,117.31,76729.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,7.87,125040.61,117.31,47659.0
2024-01-01,16.0,89.69,7.44,УФО,8.72,8.72,126104.82,118.06,56731.0
2024-01-01,16.0,89.69,7.44,Удмуртская Республика,7.97,7.97,98947.96,112.38,40488.0
2024-01-01,16.0,89.69,7.44,Ульяновская область,8.97,8.97,96103.33,118.3,35328.0
2024-01-01,16.0,89.69,7.44,ХМАО,8.77,8.77,123616.2,110.32,81251.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,7.87,125040.61,115.17,76729.0
2024-01-01,16.0,89.69,7.44,Хабаровский край,6.7,6.7,143593.1,112.51,58133.0
2024-01-01,16.0,89.69,7.44,Челябинская область,9.71,9.71,111978.56,131.05,41890.0
2024-01-01,16.0,89.69,7.44,Чеченская Республика,15.08,15.08,71716.29,108.99,34177.0
2024-01-01,16.0,89.69,7.44,Чувашская Республика,8.69,8.69,106832.91,124.63,34441.0
2024-01-01,16.0,89.69,7.44,Чукотский АО,9.92,9.92,233799.46,112.77,147290.0
2024-01-01,16.0,89.69,7.44,ЮФО,7.94,7.94,131338.05,116.15,42140.0
2024-01-01,16.0,89.69,7.44,Ярославская область,8.81,8.81,103400.21,111.1,43512.0
2024-01-01,16.0,89.69,7.42,Республика Бурятия,6.34,6.34,105433.23,119.85,38159.0
2024-01-01,16.0,89.69,7.44,ЦФО,8.69,8.69,229073.18,115.79,71058.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,8.33,125040.61,117.31,47659.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,7.87,125849.52,117.31,47659.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,7.87,125849.52,115.17,47659.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,7.87,125849.52,115.17,47659.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,7.87,125849.52,117.31,76729.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,7.87,125849.52,117.31,47659.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,7.87,125040.61,115.17,76729.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,7.87,125040.61,115.17,47659.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,7.87,125040.61,117.31,76729.0
2024-01-01,16.0,89.69,7.44,Тюменская область,8.33,7.87,125040.61,117.31,47659.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,7.87,125849.52,117.31,76729.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,8.33,125849.52,115.17,76729.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,8.33,125849.52,117.31,76729.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,8.33,125849.52,117.31,47659.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,8.33,125040.61,115.17,76729.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,8.33,125040.61,115.17,47659.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,8.33,125040.61,117.31,76729.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,8.33,125040.61,117.31,47659.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,7.87,125849.52,115.17,76729.0
2024-01-01,16.0,89.69,7.44,Тюменская область,7.87,8.33,125849.52,115.17,47659.0
2024-01-01,16.0,89.69,7.42,Республика Башкортостан,8.32,8.32,127183.0,114.29,41523.0
2024-01-01,16.0,89.69,7.42,Псковская область,8.87,8.87,72610.01,111.28,39892.0
2024-01-01,16.0,89.69,7.42,Республика Адыгея,6.91,6.91,107215.44,109.56,40092.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.46,121137.25,112.63,58748.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.46,121137.25,112.63,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.46,121199.29,112.49,58748.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.46,121199.29,112.49,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.46,121199.29,112.63,58748.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.46,121199.29,112.63,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.39,121137.25,112.49,58748.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.46,121137.25,112.49,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.39,121137.25,112.49,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.39,121137.25,112.63,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.39,121199.29,112.49,58748.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.39,121199.29,112.49,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.39,121199.29,112.63,58748.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.39,121199.29,112.63,55858.0
2024-01-01,16.0,89.69,7.42,Астраханская область,7.93,7.93,121225.05,108.12,36397.0
2024-01-01,16.0,89.69,7.42,Белгородская область,8.12,8.12,102677.12,106.14,45465.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.39,121137.25,112.63,58748.0
2024-01-01,16.0,89.69,7.42,Брянская область,8.43,8.43,86550.36,109.06,40094.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.39,6.46,121137.25,112.49,58748.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.39,121199.29,112.63,58748.0
2024-01-01,16.0,89.69,7.42,Республика Алтай,9.22,9.22,155517.6,151.28,33104.0
2024-01-01,16.0,89.69,7.42,Алтайский край,9.26,9.26,114481.87,118.7,35487.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.46,121137.25,112.49,58748.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.46,121137.25,112.49,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.46,121137.25,112.63,58748.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.46,121137.25,112.63,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.46,121199.29,112.49,58748.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.39,121199.29,112.63,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.46,121199.29,112.49,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.46,121199.29,112.63,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.39,121137.25,112.49,58748.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.39,121137.25,112.49,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.39,121137.25,112.63,58748.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.39,121137.25,112.63,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.39,121199.29,112.49,58748.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.39,121199.29,112.49,55858.0
2024-01-01,16.0,89.69,7.42,Архангельская область,6.46,6.46,121199.29,112.63,58748.0
2024-01-01,16.0,89.69,7.42,Владимирская область,9.23,9.23,90619.53,117.24,41355.0
2024-01-01,16.0,89.69,7.42,Амурская область,5.81,5.81,152437.06,113.95,51868.0
2024-01-01,16.0,89.69,7.42,Вологодская область,8.69,8.69,86743.09,105.24,42811.0
2024-01-01,16.0,89.69,7.42,Магаданская область,7.56,7.56,152137.0,102.52,106075.0
2024-01-01,16.0,89.69,7.42,Москва,8.64,8.64,337491.52,116.28,116825.0
2024-01-01,16.0,89.69,7.42,Московская область,8.65,8.65,192093.4,118.25,62299.0
2024-01-01,16.0,89.69,7.42,Мурманская область,9.66,9.66,192093.4,138.68,79066.0
2024-01-01,16.0,89.69,7.42,Ненецкий АО,8.54,8.54,116761.96,103.04,124183.0
2024-01-01,16.0,89.69,7.42,Нижегородская область,8.85,8.85,149205.93,114.71,50759.0
2024-01-01,16.0,89.69,7.42,Новосибирская область,8.44,8.44,133405.17,112.8,50008.0
2024-01-01,16.0,89.69,7.42,Омская область,9.01,9.01,117798.13,118.19,40555.0
2024-01-01,16.0,89.69,7.42,Оренбургская область,9.53,9.53,75277.5,118.1,38531.0
2024-01-01,16.0,89.69,7.42,Орловская область,8.68,8.68,88914.3,115.6,45081.0
2024-01-01,16.0,89.69,7.42,ПФО,8.54,8.54,123190.89,116.14,42151.0
2024-01-01,16.0,89.69,7.42,Пензенская область,7.91,7.91,94018.38,109.86,38304.0
2024-01-01,16.0,89.69,7.42,Пермский край,8.45,8.45,125597.03,117.59,43498.0
